"term","weight"
"outfits","305.354674502"
"filter","-192.273377637"
"heck","32.4439577813"
"onto","58.7263627943"
"already","28.1439354224"
"rank","-138.851985942"
"hearing","13.1963553175"
"lovable","-117.211582389"
"rant","62.2321643985"
"sober","-34.5655175933"
"tomarrow","-0.847463458983"
"toy","-27.2464691167"
"sarcasm","-69.1181963583"
"top","-14.1997766246"
"tot","51.796317038"
"fiction","-46.780469772"
"tok","-143.41323104"
"toh","25.0257521426"
"too","36.6623276415"
"tom","-41.4121594803"
"rockin","-73.285000754"
"urban","-23.8382829892"
"ceiling","23.6217595848"
"murder","69.1541004643"
"tooo","55.8768496927"
"tool","68.6260108395"
"serve","-48.3158053504"
"wrapped","55.1835225901"
"western","-87.7677823197"
"wardrobe","155.323851106"
"thy","46.1526372152"
"classes","61.5652535075"
"flame","-28.9478180494"
"10th","109.273764388"
"bridge","44.3884899464"
"donkey","-106.511574938"
"fashion","-60.014321177"
"ran","10.2674973735"
"ram","-26.9148352536"
"thr","-9.62694939052"
"talking","-57.499325527"
"rap","-104.231849879"
"screws","-6.56454236143"
"seminar","3.0807385409"
"nipples","-42.8212868164"
"-","0.910779340211"
"snow","-6.72163631542"
"client","43.015572484"
"derek","114.886365269"
"laughed","32.5094550151"
"http://quizme.heroku.com","-196.314543419"
"rider","-32.8725653154"
"girl's","301.683195103"
"though","-34.8435976555"
"audition","-112.853510038"
"plenty","-143.313359545"
"coin","-64.0939662192"
"jean","28.0653400246"
"glow","-73.2479536804"
"metal","-15.589113439"
"reputation","0.00622293199264"
"pineapple","90.4987198914"
"entertaining","17.0210617654"
"youuu","218.357619192"
"2morrow","4.35089886625"
"pope","49.6336864611"
"saga","-145.26605758"
"random","-25.2876534133"
"pops","28.552327125"
"colors","46.5109411863"
"fuzzy","10.2052251886"
"earth","-25.9237778808"
"sumthin","-47.9075415483"
"situations","-62.2093153536"
"snickers","17.4969634445"
"gods","-19.0802156397"
"announce","19.1518867225"
"oct","95.9961580446"
"geez","179.802807524"
"sunglasses","-28.8860140836"
"uhhh","19.0435624214"
"watch","23.951619234"
"fluid","-193.629823226"
"geek","116.675349164"
"wedding","4.29701649227"
"haiti","18.2285971626"
"countries","73.9916402722"
"goodbyes","47.9110586111"
"twice","43.1097061031"
"shots","36.4980367556"
"nun","54.3209443305"
"num","77.8106032539"
"bed","14.4076517755"
"corrupt","-179.809256014"
"noodles","80.6894367603"
"capacity","28.5660247277"
"temptation","52.5474512878"
"muy","-39.8192250193"
"continually","104.952952474"
"mud","63.6263880837"
"finger","-44.5238129325"
"hopefully","8.99005106049"
"mum","51.4407863741"
"approach","-174.232163527"
"muh","84.0600786393"
"360","-142.720848618"
"adding","16.3941984717"
"confusion","53.2995922997"
"applebees","29.3947168527"
"weak","-60.9217422807"
"however","3.48228493077"
"nightmares","-57.8321204484"
"wear","42.8932685158"
"dedication","-32.9373897806"
"news","5.61424954226"
"improve","42.3243742759"
"goddess","110.214337866"
"accused","40.5176798563"
"fault","-91.8808970491"
"participating","177.470257459"
"players","119.146453934"
"games","6.85752529709"
"kitties","315.592999813"
"havn't","-14.2696644033"
"acceptable","-23.5703424499"
"naku","165.673768005"
"karen","162.967731021"
"nako","-17.3810882746"
"towels","36.647406283"
"trust","23.1320916928"
"buzzing","-39.141619912"
"hitler","-40.7340306616"
"conference","94.2931427825"
"bathroom","57.1587760685"
"seein","-88.0366605288"
"beef","-75.2609648252"
"ma'am","32.1113692167"
"been","-4.66443125944"
"confident","-49.1314048812"
"beer","-51.2532639606"
"spread","-19.2674248631"
"teenager","102.320704559"
"sprite","42.5763277408"
"drugs","-73.4224342201"
"bladder","-72.9704661225"
"craft","-20.2762045726"
"catch","7.21219487218"
"definetly","-96.2185315802"
"kentucky","84.3941018201"
"n","15.2819424686"
"teachers","44.478453849"
"cracked","-53.6176220029"
"brutal","-65.2659146254"
"800","-50.0304983375"
"nike","37.1440780155"
"suggest","-62.6038309877"
"ngaun","24.5345492184"
"wound","50.4543616046"
"forehead","25.9111848612"
"complex","-1.15635008925"
"several","31.7078069121"
"yung","2.33876694443"
"moose","90.7075770692"
"greeted","-101.982380468"
"fridays","25.9258068501"
"characters","93.5617983715"
"dylan","-4.02413059905"
"shortly","-50.5129018515"
"mother's","103.259446118"
"savings","161.925251667"
"greatest","-89.322464629"
"mother","46.4368782539"
"alarms","-195.307357108"
"hearts","31.1430852042"
"spencer","-68.2891303823"
"dads","17.7908128774"
"proposed","36.9672569045"
"unemployment","45.3114986402"
"laptop","-9.81866237961"
"bruise","199.865418112"
"http://www.facebook.com","-18.8055507871"
"grades","-11.1256647301"
"thumbs","-15.9589317566"
"elm","-37.5309335434"
"cherry","211.939084607"
"elf","160.152948139"
"unwanted","101.672200064"
"humanity","-8.26244605474"
"gave","-25.586374342"
"casting","57.6075400275"
"rubbing","-54.2185275845"
"judge","61.3381524975"
"burns","-12.8731213785"
"burnt","24.4732855004"
"advanced","-135.726488332"
"apart","62.2430651785"
"trivia","29.0164318582"
"58","11.0913855136"
"gift","15.6520772195"
"55","20.4277844352"
"57","93.5121687865"
"50","12.7307360525"
"53","-74.8987464144"
"52","-33.5795220967"
"specific","-13.7638397293"
"officer","-18.1201658876"
"blades","-101.540819825"
"girlies","551.940227459"
"hunt","-9.33113829408"
"spongebob","90.2751500236"
"successfully","41.3805312426"
"sponge","-124.418192297"
"malaysia","-76.7727341624"
"donald","-3.18927308372"
"helpin","115.546156348"
"escape","-31.2692492031"
"xbox","-79.5274344345"
"finna","43.1053839467"
"ick","214.482230534"
"ich","43.733368521"
"ice","36.1127756211"
"everything","16.8079805409"
"icy","-17.7297628375"
"cuddles","-208.19705637"
"cnn","43.8524537248"
"420","-51.9221043353"
"christmas","-16.7975225689"
"booking","110.467177513"
"avatar","-82.8935826522"
"core","-3.58281640159"
"deleted","-72.0122480885"
"corn","-61.4090660679"
"disappeared","45.3692350981"
"discount","7.56504069178"
"cory","130.601320737"
"plug","-29.905731684"
"intentions","43.2438104626"
"surround","-48.2737764801"
"trustworthy","35.3302147421"
"dinner","-30.9067534186"
"montana","30.3277190159"
"plus","24.6369899522"
"sept","75.1517289792"
"duke","-41.6229014748"
"bata","8.1277273278"
"presence","78.9868017602"
"civil","65.9574019208"
"ahh","-1.92725591719"
"ppl","26.5421906109"
"rounds","-107.134402803"
"rely","1.97588441759"
"git","-0.506569067337"
"sneezing","53.6072575434"
"transform","-20.7249667896"
"sunlight","-71.4712907368"
"class","-9.57295341361"
"gig","32.1478479886"
"stuck","103.615490771"
"anderson","-13.1577789865"
"fought","-36.9907473134"
"lagi","-51.6796979996"
"shhh","-129.812507504"
"head","6.13690183629"
"medium","147.746880165"
"attempted","40.0631866932"
"heal","55.4282247709"
"6","6.36906621876"
"heat","-1.28111339578"
"hear","25.5054100332"
"solar","18.7094408342"
"removed","-131.346717005"
"viva","-14.396051703"
"adore","66.6430198604"
"decorate","366.0695774"
"nerdy","-95.4276941236"
"usher","29.8629730198"
"zodiac","-69.5873862385"
"indy","-58.2205305354"
"sometime","-58.0929785901"
"shines","-20.4841761753"
"annoying","-36.8337830636"
"trip","-7.38130508185"
"nj","-46.8625780285"
"tix","50.8506278972"
"no","7.21600815947"
"colder","-142.594157642"
"na","2.37026834719"
"nc","34.8646700418"
"ne","15.2879678293"
"tis","-8.50445102787"
"til","31.7831335104"
"tooooo","79.8169114375"
"tin","70.6298343774"
"papers","-20.3838093438"
"tie","-169.617358355"
"nt","-1.29230817212"
"nu","30.112263874"
"nw","17.6157211462"
"eternity","-31.4108741023"
"picture","-3.88831897794"
"football","-65.3295989482"
"cnt","44.8758850692"
"younger","-6.96094984111"
"longer","-7.00878360517"
"fears","5.94004539997"
"whoooo","57.3184143312"
"serious","3.86067396461"
"neighbors","130.929885123"
"ron","2.65044217341"
"affair","106.888670586"
"rod","-11.1703846667"
"ouch","94.911852802"
"leads","-24.4966911493"
"comments","-43.3572869382"
"rot","9.57127441082"
"row","8.41293285402"
"charge","-42.3240474197"
"agreed","-25.7620712313"
"coop","-84.1999926886"
"advantage","42.8206764201"
"sherlock","196.639277921"
"cook","72.6924530815"
"cool","-55.7398781333"
"clouds","-14.9233009917"
"lohan","-35.6934379152"
"level","-3.55237004517"
"philippines","-81.4377084509"
"peeps","-65.5870527047"
"hawaii","-41.6029826267"
"standards","7.30641835668"
"quick","-40.2573517566"
"yall","10.6370149523"
"pork","-59.5733091769"
"porn","-80.1851846113"
"colin","-12.2421525772"
"comforting","163.018675876"
"sayo","18.1047917257"
"yippee","142.434037206"
"bake","80.22151646"
"irritated","67.8811783119"
"stands","-11.6069706803"
"feat","-62.7151953792"
"4:00","-98.2613588557"
"goes","0.409758774432"
"reply","-57.6928984394"
"hairy","-23.6160399631"
"hairs","-181.032354226"
"water","0.241064637629"
"lu","-115.749494817"
"baseball","-63.3932320732"
"groups","-7.91498397792"
"[","4.26637799894"
"healthy","14.7731625294"
"mumbai","-56.3952555985"
"guilty","152.387443077"
"exams","14.107127718"
"weird","36.9748103873"
"compare","5.05258974995"
"graduated","145.04565492"
"nman","65.5204574783"
"1st","-23.4635487502"
"swallowed","-6.45764118145"
"crisis","48.6884932417"
"russell","27.8252022697"
"stated","-81.359157352"
"sports","-17.2788693841"
"wrongs","36.3452437514"
"msn","-4.29972801807"
"andy","-56.4171344814"
"iphone","-119.690953017"
"memory","-13.2729607233"
"msg","-20.6976501185"
"australian","63.110999175"
"today","2.50152502987"
"love's","-61.3504064247"
"chapter","-6.40929008206"
"riot","84.9372519453"
"sessions","12.8208534329"
"clicking","-127.789489722"
"suggestions","43.7015124206"
"chocolate","137.329821085"
"drown","18.8888890867"
"siya","-35.1609156548"
"states","100.113274016"
"wal-mart","-93.1361392127"
":\\","-65.3933011105"
"cowboy","1.2110045389"
"judy","-10.4811037967"
"laughter","113.245451212"
"nursing","72.2647787467"
"figure","75.7271966616"
"mga","-5.70046783358"
"partay","133.775499946"
"dropped","-49.5519010222"
"1","-38.7619086188"
"7:00","-28.6994778999"
"fourth","-73.6442499737"
"ensure","42.3830984421"
"speaks","53.2858835321"
"unbelievable","189.334415895"
"leavin","-24.2838625749"
"cocktail","-95.2425397921"
"information","43.9436135554"
"stil","-73.4561009125"
"crashed","65.2696306201"
"birthday","49.2149410542"
"classroom","36.1557199834"
"branches","-218.439910796"
"drained","124.424137827"
"liquid","37.2920278259"
"tbh","-22.0358344026"
"amuse","93.2550110712"
"awww","159.126380556"
"rollin","-42.6895441472"
"inform","16.0195632494"
"refund","-22.1116691436"
"words","8.71275751485"
"worship","-56.7640868201"
"he's","74.9383227331"
"he'd","94.3749196879"
"offers","171.259283006"
"puzzle","-66.648027032"
"lonely","-88.432224534"
"cling","-18.287628624"
"moms","64.6251872305"
"bath","49.9805947369"
"mlia","28.0706498513"
"equality","-84.2749594524"
"name","-3.97693019493"
"teri","-13.6635688282"
"sophomore","-40.0364494166"
"opera","-18.0183393967"
"tere","-41.44835034"
"debating","19.6375269637"
"possibilities","37.1746355223"
"rangers","-107.003332266"
"torch","-39.8154139848"
"catching","49.4697142897"
"farewell","-209.8464138"
"obsession","18.5290907624"
"constitution","14.833279806"
"ultimately","22.2558149901"
"profit","-44.2535311733"
"factory","-15.7808095679"
"attracted","42.0806876483"
"shouldn't","-17.1569519149"
"hacked","-20.0710826289"
"eagle","-130.204464513"
"attended","34.4960406752"
"buzz","29.0971422903"
"contain","-16.2767638663"
"boobs","62.396673998"
"hulu","-196.872450282"
"ahahah","38.7146015558"
"gusta","3.26606074208"
"yup","18.3609676265"
"yur","11.7318563466"
"calories","20.3717875936"
"turn","-9.35020537167"
"butterflies","136.932122421"
"place","-4.74175111477"
"swine","-88.7535119477"
"swing","-31.814996426"
"childhood","27.062988447"
"1000","-51.6824870853"
"sanchez","-27.3102976682"
"awfully","68.0659993037"
"clumsy","271.453756942"
"pokemon","-78.2550549405"
"george","-24.9953603065"
"engineer","-65.0140598102"
"moody","-16.116245087"
"given","12.6714412492"
"ian","-17.7271551715"
"district","-35.1040548989"
"virgin","-59.359486753"
":o)","33.8401947437"
"plastic","54.6073905562"
"terrifying","75.4776081425"
"convention","52.9436235"
"gives","21.754478405"
"exploring","84.5633973265"
"hug","-25.5954053643"
"season","-22.4474668442"
"men's","-287.523371021"
"alam","-90.362772871"
"alan","5.49942622393"
"kai","30.8318462037"
"cops","-35.6499359578"
"copy","-5.241237328"
"population","4.83651976194"
"wide","18.4077434014"
"nathan","-10.9417632863"
"unfortunately","47.1907327549"
"yayyyy","183.95603317"
"require","24.0986362232"
"r","21.5835882188"
"sera","45.0770178359"
"cards","54.0351703146"
"marines","-62.5979874214"
"outcome","-77.8428003191"
"dissapointed","-122.930857658"
"powder","5.77428782322"
"and","5.84567086137"
"ang","11.8865140776"
"pra","-31.166374724"
"ana","22.1570031626"
"chloe","7.03353068161"
"pro","-13.5921506926"
"ano","53.7801668977"
"ant","-24.8117575306"
"anu","-18.1422439002"
"mates","-14.5961411439"
"suspense","325.960255962"
"rent","34.6510630696"
"ans","-31.1585348184"
"sells","-175.609848081"
"any","-24.0125748427"
"marathon","6.03332011463"
"superman","-205.605517068"
"ideas","-1.1738437186"
"dining","28.0887587643"
"teehee","133.816618005"
"urge","28.9678950425"
"sure","32.6034731147"
"multiple","-1.94753164347"
"falls","7.78657225305"
"donation","73.8624902405"
"icon","-72.4577952573"
"wireless","0.592455840732"
"considered","26.6931376652"
"seafood","67.0161714936"
"proud","97.0011368191"
"hungry","-22.2159113163"
"uncle","-176.74330028"
"senior","-9.88539710628"
"tron","-202.1668044"
"cheat","-45.9173550695"
"recipe","113.338301022"
"troy","68.6062843244"
"spaces","-71.2366684411"
"hack","-212.615362815"
"woot","-11.1208247463"
"favor","49.5354382159"
"believing","85.2040472258"
"wooo","22.2551160558"
"tayo","-20.375269566"
"jazz","15.6656851611"
"expectation","-90.4986490449"
"180","-134.358783179"
"installed","-84.8952264347"
"freaking","-3.54327145758"
"regarding","-68.886536308"
"jokes","-20.5186759184"
"predicted","30.2092715428"
"bought","-17.7351289786"
"y'all","-47.240016444"
"ignored","42.2856906936"
"picnic","36.4513035483"
"replies","-100.769647802"
"stanley","-36.208880777"
"lng","17.4757952626"
"ability","-8.52700416775"
"madison","45.6378746805"
"farmers","-25.6977045616"
"review","-16.5422283998"
"amen","-20.2667329006"
"kelan","42.2340587874"
"outside","12.4033540352"
"cd's","-100.1000481"
"24","7.84207100219"
"guitar","-72.9941342494"
"multiplies","360.60735052"
"coma","-80.5002788014"
"come","9.44994814663"
"foxtrot","-221.498444056"
"reaction","87.2082090049"
"region","112.646828267"
"quiet","73.5988020419"
"contract","-30.1756232577"
"duty","-22.4082735852"
"pakistan","-25.0794320264"
"color","5.97740699077"
"pot","21.3660015358"
"por","20.8010429841"
"period","-19.2894554948"
"60","-34.3629433186"
"poo","34.4458636183"
"pole","-5.53922786816"
"64","-11.7519668686"
"65","53.2311604774"
"66","-18.848442335"
"67","109.005806077"
"69","-192.571567741"
"bizarre","40.4188774158"
"poll","65.2813991586"
"polite","-152.669918573"
"turkey","-25.6508620475"
"lifes","-52.4278163107"
"howard","-2.52190352644"
"dis","3.45738088961"
"blend","-70.2404386476"
"featuring","238.337249289"
"hardly","131.903558311"
"500","-42.1397315389"
"robbed","-57.7034647602"
".... ....","-30.1628662591"
"blessing","16.3113619907"
"andrew","-4.86153436655"
"tiger","-21.5338134985"
"minister","-159.840897918"
"thnk","-54.5872008251"
"careful","14.1230497758"
"dorm","30.1039894737"
"spirit","84.0975583417"
"pilot","86.8686459482"
"case","-18.2295482756"
"hughes","-47.8358828735"
"casa","-68.4622940154"
"spiderman","-33.757225371"
"cash","-22.0530473362"
"rhymes","-66.8966549801"
"cast","-51.4909690322"
"shops","103.029243517"
"slippers","281.434128181"
"nyt","-24.9514312605"
"couples","59.5073215244"
"someone","-10.9374573246"
"punched","-15.0549532177"
"ironic","-22.4276194499"
"fastest","-83.1545994728"
"helmet","-44.8842835829"
"author","31.7316428023"
"alphabet","-16.956710612"
"granted","15.9475250263"
"10:30","-1.67326405845"
"bowl","-65.1053341358"
"check","-4.64965509817"
"shifts","96.8208227063"
"html","13.13263401"
"macaroni","58.0681602351"
"manila","-40.9436069803"
"reminder","97.9814507558"
"events","70.8623386705"
"todos","101.57365079"
"week","-8.38493784865"
"uhm","-19.7897201458"
"tipsy","42.3435231603"
"nest","23.9369492482"
"driver","51.8498055134"
"drives","-17.4245026423"
"weee","38.9689416485"
"statue","62.7595400219"
"changing","-25.9432379594"
"cartoon","-48.1383609433"
"fasting","12.2703970728"
"pennsylvania","244.90069144"
"ranch","6.94313565936"
"magical","-61.7602175766"
"strawberry","172.319720511"
"without","-29.5593991752"
"flakes","-144.291673026"
"relief","33.3347260365"
"model","-186.820914769"
"reward","-39.9548411461"
"bodies","16.1799426758"
"when","13.7812832868"
"kill","-60.499119086"
"polish","132.375218133"
"ng","-1.13652444856"
"halfway","-3.30161555301"
"blow","-18.6926498439"
"we've","6.82565438244"
"everyone's","5.60259955457"
"seems","-68.4138069704"
"complain","16.2938552449"
"blog","-26.1000591239"
"lets","-45.3692360587"
"ross","2.06767493314"
"scheduled","87.7853010184"
"kills","-92.0941263241"
"delhi","-15.1453969781"
"virginia","33.8669528487"
"schedules","65.4828718711"
"patrick","-28.5579870988"
"bracelet","215.214839108"
"shelf","14.9167277695"
"donations","-27.2518264796"
"tower","-43.3417726829"
"same-sex","15.4772536636"
"joking","-100.578812396"
"madrid","-29.2653349165"
"competition","-76.0543782289"
"slice","-20.2187101259"
"mood","18.2915146756"
"eleanor","40.411282781"
"highest","63.0256472247"
"slick","-94.6114228102"
"legal","102.112647795"
"moon","28.3734989944"
"goofy","-38.2307351154"
"provides","125.722875268"
"quitting","-15.1622396474"
"erased","25.3167956924"
"lmfao","-4.63203840964"
"itching","137.026782622"
"nails","326.860764389"
"communicate","-94.3746414333"
"slaughter","-15.7406502684"
"weirdest","90.4240542373"
"terrified","42.6620745501"
"_","-0.375117039429"
"oo","-40.7727741242"
"on","8.99462630738"
"ol","-52.0065317834"
"ok","-2.09895421646"
"oi","-29.2298107492"
"oh","11.5713014614"
"og","7.98017322581"
"of","-9.75812868984"
"od","77.9192723973"
"brittany","21.0662011854"
"stand","41.0273570909"
"oy","0.45210980858"
"ou","17.0506320705"
"ot","71.5084648042"
"os","-19.0224915026"
"or","-2.16846794833"
"op","-32.9327518217"
"ladies","105.645034379"
"reactions","211.046576034"
"rising","-157.14271378"
"there","-6.61373847923"
"christianity","-17.3854760056"
"racist","-125.883672004"
"valley","-8.31955236146"
"fish","9.1455968045"
"ehh","-55.4482800915"
"treat","26.6228553368"
"eyeliner","288.447403504"
"jus","-12.7628533424"
"promote","-58.3023651424"
"faster","28.2337271256"
"offical","52.1085792764"
"katrina","3.503456506"
"grasp","38.9222782631"
"toilet","-46.7594561879"
"taylor","-27.1413508962"
"cinema","-33.7982983781"
"feliz","35.0604796651"
"matulog","150.889710882"
"intro","-64.8810259035"
"tasty","-62.5596236872"
"politics","-64.7389317116"
"operation","-78.917040913"
"abyss","73.2379039244"
"hasnt","1.21915605143"
"heather","1.72226302928"
"deserve","9.62373220506"
"roses","43.5473561686"
"trash","-58.1772807444"
"requested","21.2769274522"
"championship","-91.420585815"
"oneself","44.9786074994"
"separate","-73.2004781116"
"finale","-30.27920624"
"lovers","23.2323852135"
"bullets","-47.0744425423"
"finaly","-41.2060116236"
"included","-31.9560688756"
"finals","24.0883202088"
"booked","12.1051878521"
"srry","-165.296753843"
"wife","-436.57523266"
"odds","-1.23575906951"
"wifi","-67.9262490221"
"curve","55.7382695493"
"websites","9.44570133085"
".. ..","5.77925382448"
"missouri","-62.2873819902"
"all","-5.95025443704"
"lace","197.18308588"
"chinese","-44.6072896009"
"lack","6.7585390105"
"dish","96.8925110188"
"follow","-7.50076691875"
"disk","114.2879957"
"jessie","20.3997246481"
"apartment","26.6368718176"
"ignorant","-64.7737717276"
"thursday","-25.0216146675"
"program","-0.152363509094"
"dairy","-35.4243923515"
"siblings","27.0100450624"
"woman","47.860627403"
"worse","-20.8435949395"
"song","20.2380625529"
"far","-9.63676056687"
"fav","73.5069201617"
"fat","-63.4637853254"
"focus","-40.4480201997"
"simpsons","-79.522973379"
"worst","-42.8111017125"
"fam","32.7385630427"
"awful","127.761252704"
"sony","-34.442458246"
"ticket","29.4003604761"
"darling","46.1808282578"
"aunty","19.0813328634"
"list","13.0895730006"
"grandfather","-145.755335835"
"highway","-70.107930065"
"liars","160.967689864"
"lisa","26.6565057013"
"teh","-50.4902199595"
"rats","88.6502595613"
"ten","29.7561929967"
"tea","32.4349637554"
"ted","-23.3610655285"
"tee","77.1271099389"
"rate","59.784416567"
"design","-8.43293258308"
"nba","-205.565545539"
"functioning","137.706308786"
"what","-4.22447457159"
"sub","-42.6877246186"
"deeply","15.9674161056"
"sum","-18.5158398261"
"anniversary","13.5971990237"
"overload","-11.5317089601"
"guna","39.0741452142"
"version","-1.88143989492"
"sur","-21.6717859417"
"sup","-5.36034363825"
"racing","-23.8454899954"
"guns","-51.9416735741"
"layers","36.0729277142"
"toes","188.066853522"
"christian","-87.4078962506"
"tags","-45.0662970929"
"relaxation","-25.1808191039"
"directions","16.5014929754"
"mmm","39.5403975502"
"extraordinary","69.6036335378"
"milkshake","-13.8170526007"
"chain","17.7067602482"
"sticking","2.10832046922"
"thankfully","-28.2107780595"
"suddenly","47.1054062803"
"semester","-15.8328896683"
"florence","118.042532564"
"shite","47.1765739797"
"shits","27.571897159"
"minor","-67.3478761663"
"horses","154.442174299"
"israel","-14.5126233343"
"knows","32.2783308966"
"owners","14.7058275859"
"floyd","-28.2400078773"
"known","-40.1596492387"
"glad","25.9373129792"
"equation","-40.3612752385"
"kickass","-28.7178832872"
"v","18.656147248"
"tennis","-28.1265891234"
"needing","246.345729823"
"pony","214.258660041"
"division","63.7547383072"
"airplane","31.4130825914"
"court","-40.940100672"
"goal","39.2007882763"
"rather","-17.2057127009"
"breaking","4.64693055563"
"occasionally","73.2565764572"
"explains","8.85045401794"
"goat","101.794742799"
"sandwich","-38.9449725804"
"okay","81.5485537751"
"algebra","-38.2240305178"
"weaknesses","103.160630561"
"tesco","-95.2478964782"
"lighting","-58.3946836326"
"adventure","6.54861206687"
"numb","64.8512651567"
"softball","224.075175997"
"jovi","58.1776885793"
"short","11.5935345527"
"susan","-9.16787328339"
"grande","-0.0887410847204"
"shade","-18.1018203415"
"balloon","56.8905045547"
"don't","9.99831357754"
"september","31.8861988847"
"essence","-77.6643510448"
"mission","-10.7532807903"
"disabled","140.098603949"
"isnt","-42.9821766566"
"scientist","-52.7632364562"
"style","-53.421835399"
"pray","-24.3130763938"
"beyonce","-7.72356825883"
"mattress","56.4234105125"
"resort","-259.106108597"
"stephen","-55.7422465004"
"bout","-4.64685696397"
"soccer","-9.33008994299"
"might","-9.78246476891"
"return","-37.0940747374"
"sucking","-35.4542342743"
"hunter","-36.8395001768"
"woulda","-22.7850315665"
"inch","-38.8205028357"
"bigger","12.5856642967"
"instructions","23.8645034469"
"marcus","-53.9998759273"
"nephews","133.211226788"
"gud","-32.39698886"
"refresh","-36.9419624866"
"friendship","-4.1427074549"
"weighs","200.122982273"
"weight","96.8108895228"
"generation","58.4886793851"
"posts","41.2499369784"
"brother","14.4181012141"
"expect","1.8169052886"
"personalization","-26.8140989625"
"lola","35.9718433758"
"prolly","-57.3873159904"
"alcohol","-45.7373628066"
"wondered","62.0278518988"
"4pm","109.388033854"
"lols","-81.563588789"
"health","13.7403624001"
"hill","28.0144612038"
"paradise","-73.0689006676"
"lolz","-17.7541180783"
"induced","-9.61421959935"
"wisconsin","40.545406692"
"friday","21.9959057947"
"cookie","46.7346580009"
"teach","4.11485172604"
"thrown","14.6881164973"
"year's","-25.2188017436"
"prejudice","74.0652979254"
"twenty","-61.8022950125"
"fallen","-98.3936141181"
"feed","-16.4643867424"
"unhealthy","199.813686389"
"feel","18.7621283731"
"cinderella","115.37222606"
"traveled","33.9960199687"
"feet","53.9743174881"
"sympathy","-71.9917638229"
"blank","4.89901521584"
"passes","-54.7809374968"
"""","-1.01167935749"
"leading","-99.9986187672"
"strategy","10.5396911503"
"ayoko","100.918693193"
"syrup","59.6087192132"
"store","31.4827953918"
"headache","69.2157579193"
"imperfect","-39.9139870235"
"option","65.2974535112"
"relieved","2.89335161015"
"i'ma","-11.9973777787"
"treasures","23.6118524419"
"rifle","-62.2317018442"
"king","-89.6212505604"
"kind","37.435280519"
"double","-16.2380902157"
"outrageous","31.9394916183"
"stalk","143.21339012"
"outdoors","146.172964553"
"dang","10.5290751724"
"cleaner","-126.139767467"
"saya","26.5456453893"
"gals","-148.570195093"
"strengthen","108.382026824"
"suspicious","49.8576732266"
"banging","7.53681242712"
"cleaned","76.5289591374"
"nights","-40.0777993377"
"port","-39.3694408387"
"sandwiches","-29.9466311275"
"drinks","-58.8095256208"
"eff","23.9282825659"
"electric","-143.514070803"
"reach","-14.539225739"
"reunited","9.51698848329"
"77","-18.1661817083"
"cigarette","17.5453615273"
"75","-72.1544081105"
"71","-22.0958680437"
"nothing","-21.4968896919"
"seasons","-33.4112182733"
"measured","2.78593122098"
"78","-59.3981391703"
"windows","-79.2024388009"
"doggie","365.488693117"
"traditional","27.0254173364"
"lying","-28.4834481785"
"stones","-82.8188442334"
"fone","-24.8016184452"
"fond","34.4623773645"
"stfu","-55.1789797916"
"cds","-55.6773459641"
"font","91.6040703904"
"bff","281.488280372"
"penalty","18.2026486926"
"moses","-21.3911831734"
"mom's","7.5776885813"
"hip","107.059870571"
"shepherd","-89.2225769334"
"his","-142.37967136"
"hit","-23.2361074823"
"tommorow","-118.530371302"
"procrastination","34.959522223"
"compliments","33.1037391573"
"him","119.913714948"
"activity","-13.3367952071"
"wrote","44.9965129352"
"art","13.4338609552"
"dump","-162.90652568"
"defense","-28.3501005298"
"dumb","-9.22205295172"
"are","6.93535691693"
"arg","82.7045191367"
"bark","-167.012990871"
"ark","37.6861171668"
"recording","-159.446114007"
"learns","-17.2138658231"
"nailed","-129.955643163"
"slapped","-77.1191981535"
"various","11.6734816154"
"other's","-112.853335099"
"numerous","105.532420843"
"corruption","43.7835232896"
"watchin","31.0099060118"
"solo","-56.8314709974"
"korea","-16.6293517815"
"recently","-24.7010087887"
"creating","138.410352013"
"sold","37.5591521688"
"attention","-1.92999405857"
"outfit","26.8913095646"
"betrayed","-150.456406655"
"c","8.53591000574"
"prescription","-108.079018106"
"license","-57.8820001841"
"2:30","-44.452001367"
"roman","-54.3437921768"
"became","28.1308350898"
"8am","207.673385322"
"context","-74.3617861816"
"witch","-79.0389820956"
"bond","-65.8516786998"
"finds","61.1453688376"
"flies","3.26525276525"
"reasons","-24.1546904846"
"sweet","23.9314764414"
"goldfish","43.2612733466"
"village","-20.1465455846"
"pr","-3.88981191612"
"ps","-29.4952415321"
"dum","-45.2669213261"
"dun","13.3634871328"
"pu","-35.4792398216"
"political","-48.9172057657"
"pb","-160.028316366"
"whom","-32.1743898963"
"whoo","38.8813952921"
"pd","19.0436845397"
"make-up","226.149598487"
"whoa","27.2758573894"
"woke","-76.8153975208"
"pm","3.94300808454"
"akong","-33.8782736793"
"flight","-36.4319612473"
"cinco","98.1004407356"
"rocking","50.7982471036"
"instructor","-88.9371225526"
"plants","66.2676650957"
"georgia","27.2210536025"
"frozen","-12.7792413101"
"homework","28.7927202471"
"behavior","40.4549430091"
"theres","21.8766205833"
"dublin","3.40300805848"
"rip","69.3594116373"
"rid","17.4451656745"
"santos","-70.3630712076"
"shirt","-81.9040779383"
"noooo","101.354906037"
"wierd","-45.987986269"
"spears","-176.102085208"
"daughters","-36.1907965967"
"arrives","34.6906973937"
"paths","86.4005687615"
"barney","-171.330369086"
"holidays","35.0720792251"
